lat,long,full_taxa
5.0167,-74.4667,Phaseolus vulgaris
14.7667,-91,Phaseolus vulgaris
1.05,-77.5667,Phaseolus vulgaris
-13.1167,-74.2167,Phaseolus vulgaris
15.0833,-90.3333,Phaseolus vulgaris
-2.1167,-79.6,Phaseolus vulgaris
-13.4,-72.05,Phaseolus vulgaris
-13.3333,-72.0833,Phaseolus vulgaris
-13.3,-72.1167,Phaseolus vulgaris
-13.2667,-72.2667,Phaseolus vulgaris
5.0833,-73.6167,Phaseolus vulgaris
5.6167,-75.45,Phaseolus vulgaris
5.1333,-74.1667,Phaseolus vulgaris
1,-77.4667,Phaseolus vulgaris
5.0167,-73.45,Phaseolus vulgaris
4.1667,9.95,Phaseolus vulgaris
5.5,10.25,Phaseolus vulgaris
5.9,10.0833,Phaseolus vulgaris
2.6667,-75.9833,Phaseolus vulgaris
6.3333,8.1,Phaseolus vulgaris
6.65,-75.4667,Phaseolus vulgaris
-13.5833,-72.9167,Phaseolus vulgaris
-9.9167,-76.2333,Phaseolus vulgaris
2.3833,-75.8833,Phaseolus vulgaris
5.55,-73.6333,Phaseolus vulgaris
4.3667,-75.7333,Phaseolus vulgaris
6.75,-75.7167,Phaseolus vulgaris
15.3333,75.1333,Phaseolus vulgaris
14.6833,-87.4667,Phaseolus vulgaris
14.6,-87.8333,Phaseolus vulgaris
6.05,10.2333,Phaseolus vulgaris
12.0833,-85.4,Phaseolus vulgaris
12.6167,-87.15,Phaseolus vulgaris
14.85,-89.1333,Phaseolus vulgaris
14.5833,-87.1333,Phaseolus vulgaris
10.8667,-68.2667,Phaseolus vulgaris
14.4333,-87.9833,Phaseolus vulgaris
14.4167,-87.6167,Phaseolus vulgaris
11.7667,-86.05,Phaseolus vulgaris
15.3333,-88.55,Phaseolus vulgaris
-8.3833,-74.5333,Phaseolus vulgaris
19.7667,-97.25,Phaseolus vulgaris
7.75,-8.8167,Phaseolus vulgaris
12.45,-85.7167,Phaseolus vulgaris
44.85,20.3833,Phaseolus vulgaris
14.4,-87.0833,Phaseolus vulgaris
14.8667,-88.7667,Phaseolus vulgaris
19.05,-98.4333,Phaseolus vulgaris
14.9167,-88.2333,Phaseolus vulgaris
41,39.7167,Phaseolus vulgaris
25.9,91.8833,Phaseolus vulgaris
14.3333,-87.7167,Phaseolus vulgaris
25.5333,-103.4667,Phaseolus vulgaris
18.8667,-97.4,Phaseolus vulgaris
-4.0667,-80.1833,Phaseolus vulgaris
-3.3667,-78.6167,Phaseolus vulgaris
-3.2667,-79.3167,Phaseolus vulgaris
-2.9,-79,Phaseolus vulgaris
14.9,-88.7333,Phaseolus vulgaris
14.9,-85.9333,Phaseolus vulgaris
7.8667,-72.0833,Phaseolus vulgaris
37.6,36.9167,Phaseolus vulgaris
11.85,-86.2333,Phaseolus vulgaris
21.2,72.8333,Phaseolus vulgaris
11.8667,-86.05,Phaseolus vulgaris
13.4667,-86.6167,Phaseolus vulgaris
14.2667,-87.6667,Phaseolus vulgaris
14.6,-87.2167,Phaseolus vulgaris
11.8,-86.1667,Phaseolus vulgaris
14.4,-88.9333,Phaseolus vulgaris
20.4833,-100.9333,Phaseolus vulgaris
39.9,28.1667,Phaseolus vulgaris
38.2167,37.2,Phaseolus vulgaris
14.8667,-89.1,Phaseolus vulgaris
5.55,-74.0167,Phaseolus vulgaris
37.05,41.2167,Phaseolus vulgaris
38.7333,41.5,Phaseolus vulgaris
39.7333,43.05,Phaseolus vulgaris
11.9667,-86.1,Phaseolus vulgaris
14.7667,-85.95,Phaseolus vulgaris
14.65,-86.2,Phaseolus vulgaris
34.7333,36.7167,Phaseolus vulgaris
15.25,-88.5667,Phaseolus vulgaris
35.1333,36.75,Phaseolus vulgaris
19.2333,-100.3333,Phaseolus vulgaris
20.9333,-101.4333,Phaseolus vulgaris
20.5833,-100.8333,Phaseolus vulgaris
20.2333,-100.85,Phaseolus vulgaris
18.7333,-98.9667,Phaseolus vulgaris
18.8833,-99.15,Phaseolus vulgaris
18.5833,-98.85,Phaseolus vulgaris
18.75,-98.9833,Phaseolus vulgaris
18.6167,-99.1833,Phaseolus vulgaris
19.6167,-99.1833,Phaseolus vulgaris
19.25,-103.7333,Phaseolus vulgaris
18.6167,-97.1833,Phaseolus vulgaris
36.2,37.1667,Phaseolus vulgaris
16.3333,-95.2333,Phaseolus vulgaris
22.5,-105.3667,Phaseolus vulgaris
16.65,-93.8,Phaseolus vulgaris
15.6833,-93.2167,Phaseolus vulgaris
16.2167,-93.9167,Phaseolus vulgaris
-7.2167,-35.9167,Phaseolus vulgaris
40.3833,41.0667,Phaseolus vulgaris
39.7833,26.3333,Phaseolus vulgaris
37,35.3,Phaseolus vulgaris
33.5,36.25,Phaseolus vulgaris
49.8833,-97.15,Phaseolus vulgaris
-4.3,-38.9167,Phaseolus vulgaris
-6.2833,-36.5333,Phaseolus vulgaris
-5.1667,-37.3833,Phaseolus vulgaris
-9.6667,-42.0833,Phaseolus vulgaris
-7.1667,-39.4167,Phaseolus vulgaris
-7.9167,-38.6667,Phaseolus vulgaris
-8.2833,-35.9667,Phaseolus vulgaris
-8.1,-37.25,Phaseolus vulgaris
-10.4167,-40.25,Phaseolus vulgaris
-8.75,-38.9333,Phaseolus vulgaris
-7.8,-38.1,Phaseolus vulgaris
-6.75,-37.6667,Phaseolus vulgaris
-5.5833,-36.9167,Phaseolus vulgaris
-7.8333,-37.1667,Phaseolus vulgaris
31.7,76.9167,Phaseolus vulgaris
-9.1667,-37.1667,Phaseolus vulgaris
-8.75,-36.6667,Phaseolus vulgaris
-7.5,-39,Phaseolus vulgaris
-7.8333,-35.75,Phaseolus vulgaris
-9.1667,-36.5167,Phaseolus vulgaris
14.9167,-92.2667,Phaseolus vulgaris
15.3167,-92.6667,Phaseolus vulgaris
0.3833,-78.2,Phaseolus vulgaris
16.85,-93.2167,Phaseolus vulgaris
40.4333,29.15,Phaseolus vulgaris
10.25,-67.5667,Phaseolus vulgaris
23.45,-100.8,Phaseolus vulgaris
-0.05,-78.45,Phaseolus vulgaris
-3.4833,-79.3333,Phaseolus vulgaris
-1.9833,-78.95,Phaseolus vulgaris
0.3667,-78.15,Phaseolus vulgaris
-3.6,-79.3,Phaseolus vulgaris
40.3333,26.6833,Phaseolus vulgaris
50.9167,-102.6667,Phaseolus vulgaris
3.8,-76.5167,Phaseolus vulgaris
22.5667,-102.2167,Phaseolus vulgaris
37.9333,41.95,Phaseolus vulgaris
39.9167,41.2833,Phaseolus vulgaris
56.1833,-117.5,Phaseolus vulgaris
49.6333,-100.1667,Phaseolus vulgaris
9.3333,-83.7333,Phaseolus vulgaris
14.5,-89.8667,Phaseolus vulgaris
13.5833,-88.9833,Phaseolus vulgaris
14.6167,-89.6167,Phaseolus vulgaris
39.3,26.6833,Phaseolus vulgaris
10.5,-66.9167,Phaseolus vulgaris
41.5667,35.9333,Phaseolus vulgaris
40.7667,29.9167,Phaseolus vulgaris
21.9833,-99.0167,Phaseolus vulgaris
18.5667,-98.05,Phaseolus vulgaris
16.5667,-95.1,Phaseolus vulgaris
20.35,-99.6333,Phaseolus vulgaris
19.4167,-97.6,Phaseolus vulgaris
21.4833,-101.2167,Phaseolus vulgaris
21.15,-100.9333,Phaseolus vulgaris
20.55,-101.3167,Phaseolus vulgaris
20.5167,-100.7833,Phaseolus vulgaris
15.4167,-92.1167,Phaseolus vulgaris
15.4667,-92.15,Phaseolus vulgaris
16.1,-93.75,Phaseolus vulgaris
15.1667,-92.45,Phaseolus vulgaris
19.2,-99.5667,Phaseolus vulgaris
16.2333,-93.2333,Phaseolus vulgaris
41.2667,26.6833,Phaseolus vulgaris
40.25,38.4167,Phaseolus vulgaris
40.6,33.6167,Phaseolus vulgaris
39.4167,29.9833,Phaseolus vulgaris
39.7667,30.5333,Phaseolus vulgaris
35.2667,59.2167,Phaseolus vulgaris
36.2,58.8333,Phaseolus vulgaris
45.4167,-75.7,Phaseolus vulgaris
39.9167,116.3333,Phaseolus vulgaris
38.6333,34.9333,Phaseolus vulgaris
37.5833,43.5667,Phaseolus vulgaris
37.25,43.6167,Phaseolus vulgaris
40.8833,35.4833,Phaseolus vulgaris
41.3667,33.7833,Phaseolus vulgaris
15.5667,-89.8167,Phaseolus vulgaris
18.1333,-93.0167,Phaseolus vulgaris
50.4167,-99.0333,Phaseolus vulgaris
1.8167,-78.7667,Phaseolus vulgaris
25.9167,-109.1833,Phaseolus vulgaris
18.3667,-99.8667,Phaseolus vulgaris
41.2,36.9833,Phaseolus vulgaris
-13.3333,-75.75,Phaseolus vulgaris
37.2833,39.0333,Phaseolus vulgaris
14.15,-90.0167,Phaseolus vulgaris
14.5667,-87.75,Phaseolus vulgaris
19.5,-97.4833,Phaseolus vulgaris
-4.0667,-78.9667,Phaseolus vulgaris
14.9167,-91.3667,Phaseolus vulgaris
38.75,30.55,Phaseolus vulgaris
11.9333,-85.95,Phaseolus vulgaris
11.75,-86.05,Phaseolus vulgaris
14.7,-89.1,Phaseolus vulgaris
18.8,-98.95,Phaseolus vulgaris
13.4167,-86.4167,Phaseolus vulgaris
37.45,59.1167,Phaseolus vulgaris
36.6333,51.4333,Phaseolus vulgaris
35.7,47.5833,Phaseolus vulgaris
36.4167,55.0167,Phaseolus vulgaris
37.4,49.9667,Phaseolus vulgaris
37.2667,49.6,Phaseolus vulgaris
29.1333,52.8667,Phaseolus vulgaris
33.6333,50.0667,Phaseolus vulgaris
34.0833,49.6833,Phaseolus vulgaris
37.8333,35,Phaseolus vulgaris
35.3333,51.65,Phaseolus vulgaris
37.9833,34.7,Phaseolus vulgaris
40.0167,32.35,Phaseolus vulgaris
16.8,-96.6667,Phaseolus vulgaris
37.4667,57.3167,Phaseolus vulgaris
51.3833,-108.1667,Phaseolus vulgaris
40.1833,38.1,Phaseolus vulgaris
39.7333,39.4833,Phaseolus vulgaris
50.0167,-107.6667,Phaseolus vulgaris
39.05,34.1667,Phaseolus vulgaris
49.35,-98.1833,Phaseolus vulgaris
39.15,34.1667,Phaseolus vulgaris
21.1167,-101.6667,Phaseolus vulgaris
40.55,34.9667,Phaseolus vulgaris
38.4833,28.15,Phaseolus vulgaris
0.3667,-78.25,Phaseolus vulgaris
39.1333,38.7667,Phaseolus vulgaris
51.95,-103.6667,Phaseolus vulgaris
10.2,-65.95,Phaseolus vulgaris
9.9,-83.9333,Phaseolus vulgaris
2.35,-76.6667,Phaseolus vulgaris
2.5833,-76.75,Phaseolus vulgaris
32.0167,120.85,Phaseolus vulgaris
31.1667,121.4333,Phaseolus vulgaris
26.2,119.5333,Phaseolus vulgaris
26.6833,119.5333,Phaseolus vulgaris
24.5,117.65,Phaseolus vulgaris
26.5833,118.7333,Phaseolus vulgaris
27.3333,117.4667,Phaseolus vulgaris
25.6833,116.75,Phaseolus vulgaris
25.9667,117.35,Phaseolus vulgaris
25.1,117.0167,Phaseolus vulgaris
46.05,122.1,Phaseolus vulgaris
40.8167,111.6833,Phaseolus vulgaris
43.6,122.2667,Phaseolus vulgaris
43.6,118.0667,Phaseolus vulgaris
36.3,120.1,Phaseolus vulgaris
49.2167,119.75,Phaseolus vulgaris
37.5833,118.5167,Phaseolus vulgaris
37.1833,119.9333,Phaseolus vulgaris
35.25,118.8333,Phaseolus vulgaris
34.8667,117.5667,Phaseolus vulgaris
37.5,117.5333,Phaseolus vulgaris
43.5,125.65,Phaseolus vulgaris
44.1667,125.8,Phaseolus vulgaris
43.95,126.4667,Phaseolus vulgaris
43.5167,124.8,Phaseolus vulgaris
36.2833,116.4333,Phaseolus vulgaris
44.4167,125.1667,Phaseolus vulgaris
41.6833,125.9,Phaseolus vulgaris
43.9,125.2167,Phaseolus vulgaris
-4.7833,38.2833,Phaseolus vulgaris
-9.0333,32.9333,Phaseolus vulgaris
1.5833,-77.15,Phaseolus vulgaris
1.2833,-77.4333,Phaseolus vulgaris
19.2833,-96.4333,Phaseolus vulgaris
5.8,-75.4167,Phaseolus vulgaris
0.65,-77.5,Phaseolus vulgaris
5.4,-75.5,Phaseolus vulgaris
3.8,-76.2333,Phaseolus vulgaris
3.75,-76.1667,Phaseolus vulgaris
2.3167,-76.65,Phaseolus vulgaris
6.5,-75.9333,Phaseolus vulgaris
5.8833,-75.2833,Phaseolus vulgaris
6.5333,-75.9,Phaseolus vulgaris
18.45,-95.2333,Phaseolus vulgaris
3.7667,-76.1667,Phaseolus vulgaris
5.1167,-76.95,Phaseolus vulgaris
3.4,-76.1667,Phaseolus vulgaris
-7.6,-78.0833,Phaseolus vulgaris
21.0167,-101.2667,Phaseolus vulgaris
19.4333,-102.0833,Phaseolus vulgaris
5.6167,-73.6167,Phaseolus vulgaris
42.0167,35.15,Phaseolus vulgaris
-6.4833,-77.7167,Phaseolus vulgaris
-7.6167,-78.0667,Phaseolus vulgaris
-0.2167,29.15,Phaseolus vulgaris
-6.2667,-78.5167,Phaseolus vulgaris
23.45,-103.8833,Phaseolus vulgaris
18.9833,-98.9333,Phaseolus vulgaris
5.6833,-75.3,Phaseolus vulgaris
6.7833,-75.75,Phaseolus vulgaris
6.5167,-75.9167,Phaseolus vulgaris
4.8,-73.65,Phaseolus vulgaris
-5.8667,-77.75,Phaseolus vulgaris
-6.55,-79.3333,Phaseolus vulgaris
-7.5833,-78.0833,Phaseolus vulgaris
-5.9667,-77.65,Phaseolus vulgaris
-6.5,-77.6833,Phaseolus vulgaris
-5.9333,-77.9167,Phaseolus vulgaris
-5.95,-77.8833,Phaseolus vulgaris
-5.95,-77.9167,Phaseolus vulgaris
-6.1667,-77.9167,Phaseolus vulgaris
-6.4833,-77.7,Phaseolus vulgaris
-6.6,-77.7,Phaseolus vulgaris
-6.8833,-77.95,Phaseolus vulgaris
-6.9,-78.1333,Phaseolus vulgaris
-7.35,-78.1333,Phaseolus vulgaris
-7.6,-78.1,Phaseolus vulgaris
-7.4,-78.1167,Phaseolus vulgaris
-6.9667,-78.1,Phaseolus vulgaris
-6.8333,-78.1667,Phaseolus vulgaris
-7.6,-78.0333,Phaseolus vulgaris
-7.8,-78.0833,Phaseolus vulgaris
-8.15,-78.1667,Phaseolus vulgaris
-7.8333,-78.5167,Phaseolus vulgaris
-7.7833,-78.4167,Phaseolus vulgaris
-7.6833,-79.0333,Phaseolus vulgaris
-7.75,-79.0667,Phaseolus vulgaris
-6.45,-78.6333,Phaseolus vulgaris
-5.4,-79.4,Phaseolus vulgaris
5.3,-76.9167,Phaseolus vulgaris
6.05,-75.8,Phaseolus vulgaris
5.4333,-75.4833,Phaseolus vulgaris
5.9167,-75.4833,Phaseolus vulgaris
6.1667,-75.4167,Phaseolus vulgaris
6,-75.2833,Phaseolus vulgaris
5.6833,-75.3667,Phaseolus vulgaris
5.6833,-75.3833,Phaseolus vulgaris
5.7167,-75.2833,Phaseolus vulgaris
5.9,-75.2833,Phaseolus vulgaris
6.8,-75.75,Phaseolus vulgaris
6.2833,-75.7667,Phaseolus vulgaris
5.6,-75.8333,Phaseolus vulgaris
1.75,-77.3333,Phaseolus vulgaris
4.9333,-73.4833,Phaseolus vulgaris
4.9833,-73.4833,Phaseolus vulgaris
-8.15,-78.1833,Phaseolus vulgaris
16.8833,-92.0167,Phaseolus vulgaris
16.9,-92.05,Phaseolus vulgaris
4.5833,-73.9,Phaseolus vulgaris
-9.4833,-76.7667,Phaseolus vulgaris
-9.4333,-76.7667,Phaseolus vulgaris
-9.5333,-76.7667,Phaseolus vulgaris
-10.2,-76.3167,Phaseolus vulgaris
-10.4833,-76.5167,Phaseolus vulgaris
-9.6833,-76.15,Phaseolus vulgaris
-9.8167,-76.1,Phaseolus vulgaris
-9.7833,-76,Phaseolus vulgaris
-6.6333,-78.9333,Phaseolus vulgaris
-7.7,-78.4167,Phaseolus vulgaris
-21.4667,-64.6667,Phaseolus vulgaris
-13.8667,-72.0667,Phaseolus vulgaris
19,-99.2667,Phaseolus vulgaris
-2.4833,29.7667,Phaseolus vulgaris
-6.55,-78.7833,Phaseolus vulgaris
-6.75,-78.5667,Phaseolus vulgaris
17.5833,-96.55,Phaseolus vulgaris
-6.5833,-78.8167,Phaseolus vulgaris
18.9667,-98.9833,Phaseolus vulgaris
19.0333,-99.2667,Phaseolus vulgaris
19,-99.1,Phaseolus vulgaris
18.75,-98.7833,Phaseolus vulgaris
18.9,-98.7833,Phaseolus vulgaris
9.8167,-84.05,Phaseolus vulgaris
3.7333,-76.2167,Phaseolus vulgaris
16.4,-92.4,Phaseolus vulgaris
5.2667,-76.95,Phaseolus vulgaris
5.2167,-75.4667,Phaseolus vulgaris
6.15,-75.8167,Phaseolus vulgaris
6.0333,-75.1333,Phaseolus vulgaris
6.0833,-75.25,Phaseolus vulgaris
5.1,-75.5833,Phaseolus vulgaris
41.2,116.5333,Phaseolus vulgaris
40.6,118.4833,Phaseolus vulgaris
40.7,114.05,Phaseolus vulgaris
-8.0667,-79.0333,Phaseolus vulgaris
5.6833,-75.8667,Phaseolus vulgaris
-5.35,-79.4,Phaseolus vulgaris
-13.5333,-73.4833,Phaseolus vulgaris
-13.6667,-73.45,Phaseolus vulgaris
-13.55,-73.4667,Phaseolus vulgaris
-7.15,-78.5333,Phaseolus vulgaris
-7.1333,-78.55,Phaseolus vulgaris
-6.25,-78.5167,Phaseolus vulgaris
-7.0167,-78.85,Phaseolus vulgaris
-22.25,-64.9667,Phaseolus vulgaris
-22.25,-64.95,Phaseolus vulgaris
-22.25,-65,Phaseolus vulgaris
-6.9,-78.15,Phaseolus vulgaris
-7.6167,-78.1167,Phaseolus vulgaris
-13.4667,-72.4333,Phaseolus vulgaris
-13.5167,-71.9833,Phaseolus vulgaris
-10,28.75,Phaseolus vulgaris
-20.3,44.2833,Phaseolus vulgaris
8.1,-76.6667,Phaseolus vulgaris
5.7,-75.4667,Phaseolus vulgaris
5.5667,-75.9333,Phaseolus vulgaris
-8,-78.3167,Phaseolus vulgaris
-8.25,-78.4167,Phaseolus vulgaris
5.9667,-75.3667,Phaseolus vulgaris
40.7833,114.8833,Phaseolus vulgaris
40.9667,117.8333,Phaseolus vulgaris
39.35,115.5,Phaseolus vulgaris
38.8833,116.4667,Phaseolus vulgaris
38.7333,113.2333,Phaseolus vulgaris
-5.3333,-79.4,Phaseolus vulgaris
-5.3167,-79.4,Phaseolus vulgaris
-5.25,-79.4333,Phaseolus vulgaris
-13.8,-71.85,Phaseolus vulgaris
-13.8167,-71.85,Phaseolus vulgaris
-20.65,-65.2,Phaseolus vulgaris
-7.0833,-78.6,Phaseolus vulgaris
-6.5833,-78.9,Phaseolus vulgaris
-7.15,-78.7833,Phaseolus vulgaris
-6.55,-78.8,Phaseolus vulgaris
-22.8,-65.2333,Phaseolus vulgaris
-22.7833,-65.2333,Phaseolus vulgaris
10.2167,-85.5667,Phaseolus vulgaris
11.2,-85.6167,Phaseolus vulgaris
23.4167,-100.25,Phaseolus vulgaris
10.3,-84.9667,Phaseolus vulgaris
10.1833,-85.4833,Phaseolus vulgaris
10.2833,-85.5333,Phaseolus vulgaris
10.5167,-85.5833,Phaseolus vulgaris
10.1167,-85.5167,Phaseolus vulgaris
10.1167,-85.4833,Phaseolus vulgaris
10.55,-85.7,Phaseolus vulgaris
10.9167,-12,Phaseolus vulgaris
10.4833,-85.0333,Phaseolus vulgaris
-18.45,32.9667,Phaseolus vulgaris
-10.2167,29.9667,Phaseolus vulgaris
-10,30.0833,Phaseolus vulgaris
10.7333,-12.0667,Phaseolus vulgaris
0.1667,34.5,Phaseolus vulgaris
-1.05,34.45,Phaseolus vulgaris
0.25,34.5333,Phaseolus vulgaris
-0.6667,35.1,Phaseolus vulgaris
-0.55,34.45,Phaseolus vulgaris
-18.9167,47.5333,Phaseolus vulgaris
-19.7167,44.5333,Phaseolus vulgaris
-17.8,48.4333,Phaseolus vulgaris
27.35,89.6167,Phaseolus vulgaris
-18.9333,48.2333,Phaseolus vulgaris
27.45,89.6667,Phaseolus vulgaris
27.3,91.2333,Phaseolus vulgaris
27.2833,91.3,Phaseolus vulgaris
-11.3,29.4,Phaseolus vulgaris
-14.9833,27.0667,Phaseolus vulgaris
-15.3667,28.4333,Phaseolus vulgaris
5.05,-74.3,Phaseolus vulgaris
5.0333,-73.4,Phaseolus vulgaris
5.05,-73.4333,Phaseolus vulgaris
5.0667,-73.4333,Phaseolus vulgaris
4.9667,-73.45,Phaseolus vulgaris
4.5,-73.9333,Phaseolus vulgaris
-13.5,-71.7833,Phaseolus vulgaris
-20.6333,-65.2,Phaseolus vulgaris
-20.7,-65.2167,Phaseolus vulgaris
-17.8667,-65.3667,Phaseolus vulgaris
-13.6167,-72.8667,Phaseolus vulgaris
15.0833,-91.8167,Phaseolus vulgaris
23.7833,-100.1667,Phaseolus vulgaris
23.9333,-99.7833,Phaseolus vulgaris
-7.6667,-78.05,Phaseolus vulgaris
24.3333,-99.7833,Phaseolus vulgaris
23.4667,-100.0833,Phaseolus vulgaris
-6.5667,-78.55,Phaseolus vulgaris
-6.5667,-78.65,Phaseolus vulgaris
-6.3,-78.6833,Phaseolus vulgaris
-7.5667,-78.0333,Phaseolus vulgaris
-6.1167,-77.8333,Phaseolus vulgaris
-6.4,-78.85,Phaseolus vulgaris
-6.35,-78.7333,Phaseolus vulgaris
-7.0167,-78.8833,Phaseolus vulgaris
-6.5333,-78.6833,Phaseolus vulgaris
-7.3167,-78.5167,Phaseolus vulgaris
-7,-78.85,Phaseolus vulgaris
-7.5167,-78.3167,Phaseolus vulgaris
6.15,-75.25,Phaseolus vulgaris
6.0333,-75.3,Phaseolus vulgaris
7.1667,-75.75,Phaseolus vulgaris
5.7333,-75.4833,Phaseolus vulgaris
17.0667,-96.2667,Phaseolus vulgaris
3.6667,-76.6833,Phaseolus vulgaris
-1.45,28.8833,Phaseolus vulgaris
-1.5333,29.2667,Phaseolus vulgaris
-1.5333,29.4,Phaseolus vulgaris
0.3667,29.3,Phaseolus vulgaris
-1.4,29.0167,Phaseolus vulgaris
-0.55,29.15,Phaseolus vulgaris
-0.1333,29.2667,Phaseolus vulgaris
-3.6833,30.7667,Phaseolus vulgaris
0.4333,29.3833,Phaseolus vulgaris
-2.3667,29.9833,Phaseolus vulgaris
-3.4,29.9333,Phaseolus vulgaris
20.55,-100.7167,Phaseolus vulgaris
-7.65,32.5667,Phaseolus vulgaris
-4.2833,30.4167,Phaseolus vulgaris
10.15,-85.45,Phaseolus vulgaris
10.8333,-85.4667,Phaseolus vulgaris
-1.7,29.2667,Phaseolus vulgaris
10.7,-85.65,Phaseolus vulgaris
10.1667,-85.4667,Phaseolus vulgaris
-9.9167,30,Phaseolus vulgaris
-10,29.15,Phaseolus vulgaris
-10.1667,31.1833,Phaseolus vulgaris
-12.1833,26.3833,Phaseolus vulgaris
-13.25,25.25,Phaseolus vulgaris
-4.05,39.6667,Phaseolus vulgaris
-18.45,32.8,Phaseolus vulgaris
0.3,34.7667,Phaseolus vulgaris
-0.1333,34.7833,Phaseolus vulgaris
-0.5,34.45,Phaseolus vulgaris
-23.35,43.6833,Phaseolus vulgaris
-17.5667,48.5333,Phaseolus vulgaris
-12.5,28.25,Phaseolus vulgaris
27.6667,91.1667,Phaseolus vulgaris
-13.25,30.45,Phaseolus vulgaris
18.8333,-97.1,Phaseolus vulgaris
17.25,-96.4667,Phaseolus vulgaris
-13.5167,-72.5333,Phaseolus vulgaris
-13.3167,-71.6,Phaseolus vulgaris
-13.7667,-71.85,Phaseolus vulgaris
-13.6667,-71.9167,Phaseolus vulgaris
-9.6667,33.5167,Phaseolus vulgaris
-6.6833,-78.5,Phaseolus vulgaris
15.3833,-91.4667,Phaseolus vulgaris
15.2167,-91.6833,Phaseolus vulgaris
12.9167,-85.9167,Phaseolus vulgaris
14.8,-85.9,Phaseolus vulgaris
14.3167,-87.6833,Phaseolus vulgaris
14.2833,-87.5667,Phaseolus vulgaris
14.3667,-87.7,Phaseolus vulgaris
29.8667,78.1667,Phaseolus vulgaris
3.6167,-76.4,Phaseolus vulgaris
16.7667,-93.3833,Phaseolus vulgaris
19.6333,-97.0833,Phaseolus vulgaris
20.65,-101,Phaseolus vulgaris
24.8667,-105.0833,Phaseolus vulgaris
24.8,85.2333,Phaseolus vulgaris
0.7833,24.4,Phaseolus vulgaris
-15.5,-68.3333,Phaseolus vulgaris
30.65,78.85,Phaseolus vulgaris
13.6833,-89.2833,Phaseolus vulgaris
17.9833,-94.9,Phaseolus vulgaris
19.0667,-96.15,Phaseolus vulgaris
17.95,-94.9167,Phaseolus vulgaris
28.4833,80.4833,Phaseolus vulgaris
19.8667,-97.4833,Phaseolus vulgaris
22.3833,-103.1833,Phaseolus vulgaris
20.2167,-104.4833,Phaseolus vulgaris
-6.6167,-78.95,Phaseolus vulgaris
-7.1667,-78.5167,Phaseolus vulgaris
16.4667,-91.8167,Phaseolus vulgaris
-6.2167,-77.85,Phaseolus vulgaris
-6.3333,-77.4167,Phaseolus vulgaris
-12.9333,-74.25,Phaseolus vulgaris
34.0833,74.0333,Phaseolus vulgaris
-5.2,-80.6333,Phaseolus vulgaris
-7.1833,-76.75,Phaseolus vulgaris
-6.4667,-76.5333,Phaseolus vulgaris
3.35,-76.4333,Phaseolus vulgaris
3.4333,-76.35,Phaseolus vulgaris
3.4167,-76.3333,Phaseolus vulgaris
3.4667,-76.6167,Phaseolus vulgaris
4.45,-75.25,Phaseolus vulgaris
51.8833,-102,Phaseolus vulgaris
30.45,78.0833,Phaseolus vulgaris
1.2667,-77.4833,Phaseolus vulgaris
1.1167,-77.4167,Phaseolus vulgaris
10.9,-74.05,Phaseolus vulgaris
10.4833,-73.25,Phaseolus vulgaris
11.0333,-74.25,Phaseolus vulgaris
10.4,-73.0333,Phaseolus vulgaris
2.2,-75.6333,Phaseolus vulgaris
11.3833,-72.2167,Phaseolus vulgaris
5.1833,-74.4833,Phaseolus vulgaris
5,-73.9833,Phaseolus vulgaris
38.6833,39.2333,Phaseolus vulgaris
2.55,-76.05,Phaseolus vulgaris
2.9667,-76.2333,Phaseolus vulgaris
2.1,-76.9667,Phaseolus vulgaris
3.0167,-76.4167,Phaseolus vulgaris
5.55,-74.3,Phaseolus vulgaris
53,-106.6667,Phaseolus vulgaris
5.4667,-74.0667,Phaseolus vulgaris
38.35,38.3167,Phaseolus vulgaris
9.3333,-75.55,Phaseolus vulgaris
8.8833,-75.6167,Phaseolus vulgaris
37.0833,37.3667,Phaseolus vulgaris
9.25,-74.45,Phaseolus vulgaris
9.1667,-74.75,Phaseolus vulgaris
10.2833,-75.45,Phaseolus vulgaris
6.25,-75.5667,Phaseolus vulgaris
6.25,-75.9,Phaseolus vulgaris
6.55,-75.0667,Phaseolus vulgaris
6.05,-75.9167,Phaseolus vulgaris
6.4833,-75.0167,Phaseolus vulgaris
5.6667,-75.8833,Phaseolus vulgaris
37.0167,37.7667,Phaseolus vulgaris
37.3,40.7333,Phaseolus vulgaris
37.9167,40.2333,Phaseolus vulgaris
38.4667,43.3333,Phaseolus vulgaris
19.5,-101.6,Phaseolus vulgaris
14.2833,-90.3,Phaseolus vulgaris
14.6167,-90.8,Phaseolus vulgaris
14.6667,-89.85,Phaseolus vulgaris
38.35,39.3167,Phaseolus vulgaris
38.3833,34.05,Phaseolus vulgaris
19.1,-98,Phaseolus vulgaris
37.5667,43.7333,Phaseolus vulgaris
19.2333,-98.2167,Phaseolus vulgaris
23.7333,-99.1333,Phaseolus vulgaris
19.3167,-98.3167,Phaseolus vulgaris
19.45,-98.45,Phaseolus vulgaris
19.4,-98.05,Phaseolus vulgaris
19.3,-98.3833,Phaseolus vulgaris
20.45,-97.3167,Phaseolus vulgaris
17.45,-95.05,Phaseolus vulgaris
18.4667,-95.3167,Phaseolus vulgaris
18.8167,-96.7167,Phaseolus vulgaris
16.3,-92.4167,Phaseolus vulgaris
18.9,-96.9333,Phaseolus vulgaris
